date,zone,station_id,datatype,value
2024-02-14,WEST,GHCND:USW00023023,TMIN,38.0
2024-02-15,WEST,GHCND:USW00023023,TMIN,39.0
2024-02-16,WEST,GHCND:USW00023023,TMIN,39.0
2024-02-17,WEST,GHCND:USW00023023,TMIN,27.0
2024-02-18,WEST,GHCND:USW00023023,TMIN,24.0
2024-02-19,WEST,GHCND:USW00023023,TMIN,36.0
2024-02-20,WEST,GHCND:USW00023023,TMIN,44.0
2024-02-21,WEST,GHCND:USW00023023,TMIN,46.0
2024-02-22,WEST,GHCND:USW00023023,TMIN,42.0
2024-02-23,WEST,GHCND:USW00023023,TMIN,37.0
2024-02-24,WEST,GHCND:USW00023023,TMIN,41.0
2024-02-25,WEST,GHCND:USW00023023,TMIN,42.0
2024-02-26,WEST,GHCND:USW00023023,TMIN,57.0
2024-02-27,WEST,GHCND:USW00023023,TMIN,56.0
2024-02-28,WEST,GHCND:USW00023023,TMIN,36.0
2024-02-29,WEST,GHCND:USW00023023,TMIN,33.0
2024-03-01,WEST,GHCND:USW00023023,TMIN,39.0
2024-03-02,WEST,GHCND:USW00023023,TMIN,48.0
2024-03-03,WEST,GHCND:USW00023023,TMIN,49.0
2024-03-04,WEST,GHCND:USW00023023,TMIN,49.0
2024-03-05,WEST,GHCND:USW00023023,TMIN,45.0
2024-03-06,WEST,GHCND:USW00023023,TMIN,42.0
2024-03-07,WEST,GHCND:USW00023023,TMIN,56.0
2024-03-08,WEST,GHCND:USW00023023,TMIN,40.0
2024-03-09,WEST,GHCND:USW00023023,TMIN,36.0
2024-03-10,WEST,GHCND:USW00023023,TMIN,31.0
2024-03-11,WEST,GHCND:USW00023023,TMIN,39.0
2024-03-12,WEST,GHCND:USW00023023,TMIN,52.0
2024-03-13,WEST,GHCND:USW00023023,TMIN,53.0
2024-03-14,WEST,GHCND:USW00023023,TMIN,45.0
2024-03-15,WEST,GHCND:USW00023023,TMIN,43.0
2024-03-16,WEST,GHCND:USW00023023,TMIN,46.0
2024-03-17,WEST,GHCND:USW00023023,TMIN,48.0
2024-03-18,WEST,GHCND:USW00023023,TMIN,44.0
2024-03-19,WEST,GHCND:USW00023023,TMIN,44.0
2024-03-20,WEST,GHCND:USW00023023,TMIN,44.0
2024-03-21,WEST,GHCND:USW00023023,TMIN,50.0
2024-03-22,WEST,GHCND:USW00023023,TMIN,45.0
2024-03-23,WEST,GHCND:USW00023023,TMIN,49.0
2024-03-24,WEST,GHCND:USW00023023,TMIN,54.0
2024-03-25,WEST,GHCND:USW00023023,TMIN,41.0
2024-03-26,WEST,GHCND:USW00023023,TMIN,33.0
2024-03-27,WEST,GHCND:USW00023023,TMIN,42.0
2024-03-28,WEST,GHCND:USW00023023,TMIN,35.0
2024-03-29,WEST,GHCND:USW00023023,TMIN,56.0
2024-03-30,WEST,GHCND:USW00023023,TMIN,56.0
2024-03-31,WEST,GHCND:USW00023023,TMIN,59.0
2024-04-01,WEST,GHCND:USW00023023,TMIN,55.0
2024-04-02,WEST,GHCND:USW00023023,TMIN,43.0
2024-04-03,WEST,GHCND:USW00023023,TMIN,38.0
2024-04-04,WEST,GHCND:USW00023023,TMIN,43.0
2024-04-05,WEST,GHCND:USW00023023,TMIN,50.0
2024-04-06,WEST,GHCND:USW00023023,TMIN,54.0
2024-04-07,WEST,GHCND:USW00023023,TMIN,40.0
2024-04-08,WEST,GHCND:USW00023023,TMIN,44.0
2024-04-09,WEST,GHCND:USW00023023,TMIN,45.0
2024-04-10,WEST,GHCND:USW00023023,TMIN,43.0
2024-04-11,WEST,GHCND:USW00023023,TMIN,41.0
2024-04-12,WEST,GHCND:USW00023023,TMIN,50.0
2024-04-13,WEST,GHCND:USW00023023,TMIN,57.0
2024-04-14,WEST,GHCND:USW00023023,TMIN,59.0
2024-04-15,WEST,GHCND:USW00023023,TMIN,66.0
2024-04-16,WEST,GHCND:USW00023023,TMIN,54.0
2024-04-17,WEST,GHCND:USW00023023,TMIN,55.0
2024-04-18,WEST,GHCND:USW00023023,TMIN,59.0
2024-04-19,WEST,GHCND:USW00023023,TMIN,51.0
2024-04-20,WEST,GHCND:USW00023023,TMIN,45.0
2024-04-21,WEST,GHCND:USW00023023,TMIN,44.0
2024-04-22,WEST,GHCND:USW00023023,TMIN,51.0
2024-04-23,WEST,GHCND:USW00023023,TMIN,54.0
2024-04-24,WEST,GHCND:USW00023023,TMIN,61.0
2024-04-25,WEST,GHCND:USW00023023,TMIN,69.0
2024-04-26,WEST,GHCND:USW00023023,TMIN,57.0
2024-04-27,WEST,GHCND:USW00023023,TMIN,62.0
2024-04-28,WEST,GHCND:USW00023023,TMIN,51.0
2024-04-29,WEST,GHCND:USW00023023,TMIN,53.0
2024-04-30,WEST,GHCND:USW00023023,TMIN,62.0
2024-05-01,WEST,GHCND:USW00023023,TMIN,66.0
2024-05-02,WEST,GHCND:USW00023023,TMIN,68.0
2024-05-03,WEST,GHCND:USW00023023,TMIN,58.0
2024-05-04,WEST,GHCND:USW00023023,TMIN,59.0
2024-05-05,WEST,GHCND:USW00023023,TMIN,57.0
2024-05-06,WEST,GHCND:USW00023023,TMIN,67.0
2024-05-07,WEST,GHCND:USW00023023,TMIN,54.0
2024-05-08,WEST,GHCND:USW00023023,TMIN,60.0
2024-05-09,WEST,GHCND:USW00023023,TMIN,60.0
2024-05-10,WEST,GHCND:USW00023023,TMIN,62.0
2024-05-11,WEST,GHCND:USW00023023,TMIN,60.0
2024-05-12,WEST,GHCND:USW00023023,TMIN,61.0
2024-05-13,WEST,GHCND:USW00023023,TMIN,56.0
2024-05-14,WEST,GHCND:USW00023023,TMIN,57.0
2024-05-15,WEST,GHCND:USW00023023,TMIN,69.0
2024-05-16,WEST,GHCND:USW00023023,TMIN,53.0
2024-05-17,WEST,GHCND:USW00023023,TMIN,53.0
2024-05-18,WEST,GHCND:USW00023023,TMIN,59.0
2024-05-19,WEST,GHCND:USW00023023,TMIN,67.0
2024-05-20,WEST,GHCND:USW00023023,TMIN,68.0
2024-05-21,WEST,GHCND:USW00023023,TMIN,73.0
2024-05-22,WEST,GHCND:USW00023023,TMIN,69.0
2024-05-23,WEST,GHCND:USW00023023,TMIN,66.0
2024-05-24,WEST,GHCND:USW00023023,TMIN,63.0
2024-05-25,WEST,GHCND:USW00023023,TMIN,63.0
2024-05-26,WEST,GHCND:USW00023023,TMIN,67.0
2024-05-27,WEST,GHCND:USW00023023,TMIN,58.0
2024-05-28,WEST,GHCND:USW00023023,TMIN,71.0
2024-05-29,WEST,GHCND:USW00023023,TMIN,64.0
2024-05-30,WEST,GHCND:USW00023023,TMIN,70.0
2024-05-31,WEST,GHCND:USW00023023,TMIN,65.0
2024-06-01,WEST,GHCND:USW00023023,TMIN,63.0
2024-06-02,WEST,GHCND:USW00023023,TMIN,70.0
2024-06-03,WEST,GHCND:USW00023023,TMIN,74.0
2024-06-04,WEST,GHCND:USW00023023,TMIN,71.0
2024-06-05,WEST,GHCND:USW00023023,TMIN,74.0
2024-06-06,WEST,GHCND:USW00023023,TMIN,73.0
2024-06-07,WEST,GHCND:USW00023023,TMIN,77.0
2024-06-08,WEST,GHCND:USW00023023,TMIN,74.0
2024-06-09,WEST,GHCND:USW00023023,TMIN,69.0
2024-06-10,WEST,GHCND:USW00023023,TMIN,66.0
2024-06-11,WEST,GHCND:USW00023023,TMIN,68.0
2024-06-12,WEST,GHCND:USW00023023,TMIN,69.0
2024-06-13,WEST,GHCND:USW00023023,TMIN,73.0
2024-06-14,WEST,GHCND:USW00023023,TMIN,74.0
2024-06-15,WEST,GHCND:USW00023023,TMIN,74.0
2024-06-16,WEST,GHCND:USW00023023,TMIN,75.0
2024-06-17,WEST,GHCND:USW00023023,TMIN,75.0
2024-06-18,WEST,GHCND:USW00023023,TMIN,75.0
2024-06-19,WEST,GHCND:USW00023023,TMIN,73.0
2024-06-20,WEST,GHCND:USW00023023,TMIN,69.0
2024-06-21,WEST,GHCND:USW00023023,TMIN,69.0
2024-06-22,WEST,GHCND:USW00023023,TMIN,70.0
2024-06-23,WEST,GHCND:USW00023023,TMIN,72.0
2024-06-24,WEST,GHCND:USW00023023,TMIN,72.0
2024-06-25,WEST,GHCND:USW00023023,TMIN,74.0
2024-06-26,WEST,GHCND:USW00023023,TMIN,79.0
2024-06-27,WEST,GHCND:USW00023023,TMIN,78.0
2024-06-28,WEST,GHCND:USW00023023,TMIN,77.0
2024-06-29,WEST,GHCND:USW00023023,TMIN,78.0
2024-06-30,WEST,GHCND:USW00023023,TMIN,75.0
2024-07-01,WEST,GHCND:USW00023023,TMIN,75.0
2024-07-02,WEST,GHCND:USW00023023,TMIN,77.0
2024-07-03,WEST,GHCND:USW00023023,TMIN,76.0
2024-07-04,WEST,GHCND:USW00023023,TMIN,69.0
2024-07-05,WEST,GHCND:USW00023023,TMIN,71.0
2024-07-06,WEST,GHCND:USW00023023,TMIN,69.0
2024-07-07,WEST,GHCND:USW00023023,TMIN,72.0
2024-07-08,WEST,GHCND:USW00023023,TMIN,65.0
2024-07-09,WEST,GHCND:USW00023023,TMIN,68.0
2024-07-10,WEST,GHCND:USW00023023,TMIN,71.0
2024-07-11,WEST,GHCND:USW00023023,TMIN,71.0
2024-07-12,WEST,GHCND:USW00023023,TMIN,73.0
2024-07-13,WEST,GHCND:USW00023023,TMIN,71.0
2024-07-14,WEST,GHCND:USW00023023,TMIN,72.0
2024-07-15,WEST,GHCND:USW00023023,TMIN,74.0
2024-07-16,WEST,GHCND:USW00023023,TMIN,75.0
2024-07-17,WEST,GHCND:USW00023023,TMIN,76.0
2024-07-18,WEST,GHCND:USW00023023,TMIN,74.0
2024-07-19,WEST,GHCND:USW00023023,TMIN,71.0
2024-07-20,WEST,GHCND:USW00023023,TMIN,72.0
2024-07-21,WEST,GHCND:USW00023023,TMIN,70.0
2024-07-22,WEST,GHCND:USW00023023,TMIN,66.0
2024-07-23,WEST,GHCND:USW00023023,TMIN,64.0
2024-07-24,WEST,GHCND:USW00023023,TMIN,68.0
2024-07-25,WEST,GHCND:USW00023023,TMIN,71.0
2024-07-26,WEST,GHCND:USW00023023,TMIN,69.0
2024-07-27,WEST,GHCND:USW00023023,TMIN,72.0
2024-07-28,WEST,GHCND:USW00023023,TMIN,70.0
2024-07-29,WEST,GHCND:USW00023023,TMIN,73.0
2024-07-30,WEST,GHCND:USW00023023,TMIN,73.0
2024-07-31,WEST,GHCND:USW00023023,TMIN,76.0
2024-08-01,WEST,GHCND:USW00023023,TMIN,76.0
2024-08-02,WEST,GHCND:USW00023023,TMIN,73.0
2024-08-03,WEST,GHCND:USW00023023,TMIN,76.0
2024-08-04,WEST,GHCND:USW00023023,TMIN,74.0
2024-08-05,WEST,GHCND:USW00023023,TMIN,71.0
2024-08-06,WEST,GHCND:USW00023023,TMIN,74.0
2024-08-07,WEST,GHCND:USW00023023,TMIN,74.0
2024-08-08,WEST,GHCND:USW00023023,TMIN,74.0
2024-08-09,WEST,GHCND:USW00023023,TMIN,77.0
2024-08-10,WEST,GHCND:USW00023023,TMIN,75.0
2024-08-11,WEST,GHCND:USW00023023,TMIN,78.0
2024-08-12,WEST,GHCND:USW00023023,TMIN,75.0
2024-08-13,WEST,GHCND:USW00023023,TMIN,75.0
2024-08-14,WEST,GHCND:USW00023023,TMIN,77.0
2024-08-15,WEST,GHCND:USW00023023,TMIN,79.0
2024-08-16,WEST,GHCND:USW00023023,TMIN,77.0
2024-08-17,WEST,GHCND:USW00023023,TMIN,77.0
2024-08-18,WEST,GHCND:USW00023023,TMIN,75.0
2024-08-19,WEST,GHCND:USW00023023,TMIN,74.0
2024-08-20,WEST,GHCND:USW00023023,TMIN,78.0
2024-08-21,WEST,GHCND:USW00023023,TMIN,79.0
2024-08-22,WEST,GHCND:USW00023023,TMIN,81.0
2024-08-23,WEST,GHCND:USW00023023,TMIN,79.0
2024-08-24,WEST,GHCND:USW00023023,TMIN,77.0
2024-08-25,WEST,GHCND:USW00023023,TMIN,74.0
2024-08-26,WEST,GHCND:USW00023023,TMIN,75.0
2024-08-27,WEST,GHCND:USW00023023,TMIN,70.0
2024-08-28,WEST,GHCND:USW00023023,TMIN,70.0
2024-08-29,WEST,GHCND:USW00023023,TMIN,70.0
2024-08-30,WEST,GHCND:USW00023023,TMIN,69.0
2024-08-31,WEST,GHCND:USW00023023,TMIN,67.0
2024-09-01,WEST,GHCND:USW00023023,TMIN,66.0
2024-09-02,WEST,GHCND:USW00023023,TMIN,62.0
2024-09-03,WEST,GHCND:USW00023023,TMIN,63.0
2024-09-04,WEST,GHCND:USW00023023,TMIN,65.0
2024-09-05,WEST,GHCND:USW00023023,TMIN,68.0
2024-09-06,WEST,GHCND:USW00023023,TMIN,65.0
2024-09-07,WEST,GHCND:USW00023023,TMIN,66.0
2024-09-08,WEST,GHCND:USW00023023,TMIN,62.0
2024-09-09,WEST,GHCND:USW00023023,TMIN,60.0
2024-09-10,WEST,GHCND:USW00023023,TMIN,56.0
2024-09-11,WEST,GHCND:USW00023023,TMIN,57.0
2024-09-12,WEST,GHCND:USW00023023,TMIN,64.0
2024-09-13,WEST,GHCND:USW00023023,TMIN,65.0
2024-09-14,WEST,GHCND:USW00023023,TMIN,71.0
2024-09-15,WEST,GHCND:USW00023023,TMIN,69.0
2024-09-16,WEST,GHCND:USW00023023,TMIN,65.0
2024-09-17,WEST,GHCND:USW00023023,TMIN,68.0
2024-09-18,WEST,GHCND:USW00023023,TMIN,71.0
2024-09-19,WEST,GHCND:USW00023023,TMIN,74.0
2024-09-20,WEST,GHCND:USW00023023,TMIN,70.0
2024-09-21,WEST,GHCND:USW00023023,TMIN,72.0
2024-09-22,WEST,GHCND:USW00023023,TMIN,62.0
2024-09-23,WEST,GHCND:USW00023023,TMIN,59.0
2024-09-24,WEST,GHCND:USW00023023,TMIN,62.0
2024-09-25,WEST,GHCND:USW00023023,TMIN,66.0
2024-09-26,WEST,GHCND:USW00023023,TMIN,57.0
2024-09-27,WEST,GHCND:USW00023023,TMIN,58.0
2024-09-28,WEST,GHCND:USW00023023,TMIN,60.0
2024-09-29,WEST,GHCND:USW00023023,TMIN,56.0
2024-09-30,WEST,GHCND:USW00023023,TMIN,55.0
2024-10-01,WEST,GHCND:USW00023023,TMIN,56.0
2024-10-02,WEST,GHCND:USW00023023,TMIN,55.0
2024-10-03,WEST,GHCND:USW00023023,TMIN,63.0
2024-10-04,WEST,GHCND:USW00023023,TMIN,58.0
2024-10-05,WEST,GHCND:USW00023023,TMIN,60.0
2024-10-06,WEST,GHCND:USW00023023,TMIN,58.0
2024-10-07,WEST,GHCND:USW00023023,TMIN,56.0
2024-10-08,WEST,GHCND:USW00023023,TMIN,56.0
2024-10-09,WEST,GHCND:USW00023023,TMIN,57.0
2024-10-10,WEST,GHCND:USW00023023,TMIN,66.0
2024-10-11,WEST,GHCND:USW00023023,TMIN,61.0
2024-10-12,WEST,GHCND:USW00023023,TMIN,60.0
2024-10-13,WEST,GHCND:USW00023023,TMIN,63.0
2024-10-14,WEST,GHCND:USW00023023,TMIN,56.0
2024-10-15,WEST,GHCND:USW00023023,TMIN,54.0
2024-10-16,WEST,GHCND:USW00023023,TMIN,50.0
2024-10-17,WEST,GHCND:USW00023023,TMIN,48.0
2024-10-18,WEST,GHCND:USW00023023,TMIN,61.0
2024-10-19,WEST,GHCND:USW00023023,TMIN,64.0
2024-10-20,WEST,GHCND:USW00023023,TMIN,64.0
2024-10-21,WEST,GHCND:USW00023023,TMIN,58.0
2024-10-22,WEST,GHCND:USW00023023,TMIN,56.0
2024-10-23,WEST,GHCND:USW00023023,TMIN,56.0
2024-10-24,WEST,GHCND:USW00023023,TMIN,65.0
2024-10-25,WEST,GHCND:USW00023023,TMIN,57.0
2024-10-26,WEST,GHCND:USW00023023,TMIN,50.0
2024-10-27,WEST,GHCND:USW00023023,TMIN,52.0
2024-10-28,WEST,GHCND:USW00023023,TMIN,64.0
2024-10-29,WEST,GHCND:USW00023023,TMIN,64.0
2024-10-30,WEST,GHCND:USW00023023,TMIN,59.0
2024-10-31,WEST,GHCND:USW00023023,TMIN,45.0
2024-11-01,WEST,GHCND:USW00023023,TMIN,54.0
2024-11-02,WEST,GHCND:USW00023023,TMIN,65.0
2024-11-03,WEST,GHCND:USW00023023,TMIN,65.0
2024-11-04,WEST,GHCND:USW00023023,TMIN,49.0
2024-11-05,WEST,GHCND:USW00023023,TMIN,38.0
2024-11-06,WEST,GHCND:USW00023023,TMIN,49.0
2024-11-07,WEST,GHCND:USW00023023,TMIN,51.0
2024-11-08,WEST,GHCND:USW00023023,TMIN,39.0
2024-11-09,WEST,GHCND:USW00023023,TMIN,34.0
2024-11-10,WEST,GHCND:USW00023023,TMIN,38.0
2024-11-11,WEST,GHCND:USW00023023,TMIN,39.0
2024-11-12,WEST,GHCND:USW00023023,TMIN,48.0
2024-11-13,WEST,GHCND:USW00023023,TMIN,45.0
2024-11-14,WEST,GHCND:USW00023023,TMIN,37.0
2024-11-15,WEST,GHCND:USW00023023,TMIN,46.0
2024-11-16,WEST,GHCND:USW00023023,TMIN,56.0
2024-11-17,WEST,GHCND:USW00023023,TMIN,57.0
2024-11-18,WEST,GHCND:USW00023023,TMIN,48.0
2024-11-19,WEST,GHCND:USW00023023,TMIN,43.0
2024-11-20,WEST,GHCND:USW00023023,TMIN,34.0
2024-11-21,WEST,GHCND:USW00023023,TMIN,34.0
2024-11-22,WEST,GHCND:USW00023023,TMIN,37.0
2024-11-23,WEST,GHCND:USW00023023,TMIN,44.0
2024-11-24,WEST,GHCND:USW00023023,TMIN,50.0
2024-11-25,WEST,GHCND:USW00023023,TMIN,42.0
2024-11-26,WEST,GHCND:USW00023023,TMIN,37.0
2024-11-27,WEST,GHCND:USW00023023,TMIN,47.0
2024-11-28,WEST,GHCND:USW00023023,TMIN,37.0
2024-11-29,WEST,GHCND:USW00023023,TMIN,32.0
2024-11-30,WEST,GHCND:USW00023023,TMIN,37.0
2024-12-01,WEST,GHCND:USW00023023,TMIN,30.0
2024-12-02,WEST,GHCND:USW00023023,TMIN,37.0
2024-12-03,WEST,GHCND:USW00023023,TMIN,47.0
2024-12-04,WEST,GHCND:USW00023023,TMIN,41.0
2024-12-05,WEST,GHCND:USW00023023,TMIN,40.0
2024-12-06,WEST,GHCND:USW00023023,TMIN,42.0
2024-12-07,WEST,GHCND:USW00023023,TMIN,40.0
2024-12-08,WEST,GHCND:USW00023023,TMIN,38.0
2024-12-09,WEST,GHCND:USW00023023,TMIN,44.0
2024-12-10,WEST,GHCND:USW00023023,TMIN,30.0
2024-12-11,WEST,GHCND:USW00023023,TMIN,27.0
2024-12-12,WEST,GHCND:USW00023023,TMIN,34.0
2024-12-13,WEST,GHCND:USW00023023,TMIN,42.0
2024-12-14,WEST,GHCND:USW00023023,TMIN,34.0
2024-12-15,WEST,GHCND:USW00023023,TMIN,44.0
2024-12-16,WEST,GHCND:USW00023023,TMIN,37.0
2024-12-17,WEST,GHCND:USW00023023,TMIN,31.0
2024-12-18,WEST,GHCND:USW00023023,TMIN,36.0
2024-12-19,WEST,GHCND:USW00023023,TMIN,30.0
2024-12-20,WEST,GHCND:USW00023023,TMIN,31.0
2024-12-21,WEST,GHCND:USW00023023,TMIN,34.0
2024-12-22,WEST,GHCND:USW00023023,TMIN,39.0
2024-12-23,WEST,GHCND:USW00023023,TMIN,41.0
2024-12-24,WEST,GHCND:USW00023023,TMIN,45.0
2024-12-25,WEST,GHCND:USW00023023,TMIN,42.0
2024-12-26,WEST,GHCND:USW00023023,TMIN,38.0
2024-12-27,WEST,GHCND:USW00023023,TMIN,42.0
2024-12-28,WEST,GHCND:USW00023023,TMIN,44.0
2024-12-29,WEST,GHCND:USW00023023,TMIN,42.0
2024-12-30,WEST,GHCND:USW00023023,TMIN,48.0
2024-12-31,WEST,GHCND:USW00023023,TMIN,32.0
2024-01-01,WEST,GHCND:USW00023023,TMAX,51.0
2024-01-02,WEST,GHCND:USW00023023,TMAX,43.0
2024-01-03,WEST,GHCND:USW00023023,TMAX,48.0
2024-01-04,WEST,GHCND:USW00023023,TMAX,43.0
2024-01-05,WEST,GHCND:USW00023023,TMAX,55.0
2024-01-06,WEST,GHCND:USW00023023,TMAX,53.0
2024-01-07,WEST,GHCND:USW00023023,TMAX,58.0
2024-01-08,WEST,GHCND:USW00023023,TMAX,53.0
2024-01-09,WEST,GHCND:USW00023023,TMAX,50.0
2024-01-10,WEST,GHCND:USW00023023,TMAX,66.0
2024-01-11,WEST,GHCND:USW00023023,TMAX,67.0
2024-01-12,WEST,GHCND:USW00023023,TMAX,52.0
2024-01-13,WEST,GHCND:USW00023023,TMAX,65.0
2024-01-14,WEST,GHCND:USW00023023,TMAX,24.0
2024-01-15,WEST,GHCND:USW00023023,TMAX,32.0
2024-01-16,WEST,GHCND:USW00023023,TMAX,28.0
2024-01-17,WEST,GHCND:USW00023023,TMAX,59.0
2024-01-18,WEST,GHCND:USW00023023,TMAX,74.0
2024-01-19,WEST,GHCND:USW00023023,TMAX,48.0
2024-01-20,WEST,GHCND:USW00023023,TMAX,38.0
2024-01-21,WEST,GHCND:USW00023023,TMAX,42.0
2024-01-22,WEST,GHCND:USW00023023,TMAX,57.0
2024-01-23,WEST,GHCND:USW00023023,TMAX,62.0
2024-01-24,WEST,GHCND:USW00023023,TMAX,60.0
2024-01-25,WEST,GHCND:USW00023023,TMAX,62.0
2024-01-26,WEST,GHCND:USW00023023,TMAX,62.0
2024-01-27,WEST,GHCND:USW00023023,TMAX,60.0
2024-01-28,WEST,GHCND:USW00023023,TMAX,63.0
2024-01-29,WEST,GHCND:USW00023023,TMAX,66.0
2024-01-30,WEST,GHCND:USW00023023,TMAX,67.0
2024-01-31,WEST,GHCND:USW00023023,TMAX,67.0
2024-02-01,WEST,GHCND:USW00023023,TMAX,74.0
2024-02-02,WEST,GHCND:USW00023023,TMAX,74.0
2024-02-03,WEST,GHCND:USW00023023,TMAX,61.0
2024-02-04,WEST,GHCND:USW00023023,TMAX,63.0
2024-02-05,WEST,GHCND:USW00023023,TMAX,59.0
2024-02-06,WEST,GHCND:USW00023023,TMAX,63.0
2024-02-07,WEST,GHCND:USW00023023,TMAX,66.0
2024-02-08,WEST,GHCND:USW00023023,TMAX,60.0
2024-02-09,WEST,GHCND:USW00023023,TMAX,64.0
2024-02-10,WEST,GHCND:USW00023023,TMAX,66.0
2024-02-11,WEST,GHCND:USW00023023,TMAX,49.0
2024-02-12,WEST,GHCND:USW00023023,TMAX,57.0
2024-02-13,WEST,GHCND:USW00023023,TMAX,66.0
2024-02-14,WEST,GHCND:USW00023023,TMAX,72.0
2024-02-15,WEST,GHCND:USW00023023,TMAX,72.0
2024-02-16,WEST,GHCND:USW00023023,TMAX,62.0
2024-02-17,WEST,GHCND:USW00023023,TMAX,40.0
2024-02-18,WEST,GHCND:USW00023023,TMAX,53.0
2024-02-19,WEST,GHCND:USW00023023,TMAX,74.0
2024-02-20,WEST,GHCND:USW00023023,TMAX,82.0
2024-02-21,WEST,GHCND:USW00023023,TMAX,86.0
2024-02-22,WEST,GHCND:USW00023023,TMAX,74.0
2024-02-23,WEST,GHCND:USW00023023,TMAX,67.0
2024-02-24,WEST,GHCND:USW00023023,TMAX,75.0
2024-02-25,WEST,GHCND:USW00023023,TMAX,83.0
2024-02-26,WEST,GHCND:USW00023023,TMAX,86.0
2024-02-27,WEST,GHCND:USW00023023,TMAX,79.0
2024-02-28,WEST,GHCND:USW00023023,TMAX,71.0
2024-02-29,WEST,GHCND:USW00023023,TMAX,53.0
2024-03-01,WEST,GHCND:USW00023023,TMAX,73.0
2024-03-02,WEST,GHCND:USW00023023,TMAX,79.0
2024-03-03,WEST,GHCND:USW00023023,TMAX,78.0
2024-03-04,WEST,GHCND:USW00023023,TMAX,76.0
2024-03-05,WEST,GHCND:USW00023023,TMAX,76.0
2024-03-06,WEST,GHCND:USW00023023,TMAX,78.0
2024-03-07,WEST,GHCND:USW00023023,TMAX,75.0
2024-03-08,WEST,GHCND:USW00023023,TMAX,59.0
2024-03-09,WEST,GHCND:USW00023023,TMAX,54.0
2024-03-10,WEST,GHCND:USW00023023,TMAX,63.0
2024-03-11,WEST,GHCND:USW00023023,TMAX,72.0
2024-03-12,WEST,GHCND:USW00023023,TMAX,80.0
2024-03-13,WEST,GHCND:USW00023023,TMAX,81.0
2024-03-14,WEST,GHCND:USW00023023,TMAX,79.0
2024-03-15,WEST,GHCND:USW00023023,TMAX,62.0
2024-03-16,WEST,GHCND:USW00023023,TMAX,53.0
2024-03-17,WEST,GHCND:USW00023023,TMAX,53.0
2024-03-18,WEST,GHCND:USW00023023,TMAX,61.0
2024-03-19,WEST,GHCND:USW00023023,TMAX,66.0
2024-03-20,WEST,GHCND:USW00023023,TMAX,74.0
2024-03-21,WEST,GHCND:USW00023023,TMAX,71.0
2024-03-22,WEST,GHCND:USW00023023,TMAX,78.0
2024-03-23,WEST,GHCND:USW00023023,TMAX,74.0
2024-03-24,WEST,GHCND:USW00023023,TMAX,79.0
2024-03-25,WEST,GHCND:USW00023023,TMAX,65.0
2024-03-26,WEST,GHCND:USW00023023,TMAX,65.0
2024-03-27,WEST,GHCND:USW00023023,TMAX,69.0
2024-03-28,WEST,GHCND:USW00023023,TMAX,77.0
2024-03-29,WEST,GHCND:USW00023023,TMAX,83.0
2024-03-30,WEST,GHCND:USW00023023,TMAX,83.0
2024-03-31,WEST,GHCND:USW00023023,TMAX,84.0
2024-04-01,WEST,GHCND:USW00023023,TMAX,80.0
2024-04-02,WEST,GHCND:USW00023023,TMAX,66.0
2024-04-03,WEST,GHCND:USW00023023,TMAX,77.0
2024-04-04,WEST,GHCND:USW00023023,TMAX,84.0
2024-04-05,WEST,GHCND:USW00023023,TMAX,83.0
2024-04-06,WEST,GHCND:USW00023023,TMAX,80.0
2024-04-07,WEST,GHCND:USW00023023,TMAX,77.0
2024-04-08,WEST,GHCND:USW00023023,TMAX,80.0
2024-04-09,WEST,GHCND:USW00023023,TMAX,59.0
2024-04-10,WEST,GHCND:USW00023023,TMAX,71.0
2024-04-11,WEST,GHCND:USW00023023,TMAX,78.0
2024-04-12,WEST,GHCND:USW00023023,TMAX,82.0
2024-04-13,WEST,GHCND:USW00023023,TMAX,89.0
2024-04-14,WEST,GHCND:USW00023023,TMAX,94.0
2024-04-15,WEST,GHCND:USW00023023,TMAX,92.0
2024-04-16,WEST,GHCND:USW00023023,TMAX,86.0
2024-04-17,WEST,GHCND:USW00023023,TMAX,90.0
2024-04-18,WEST,GHCND:USW00023023,TMAX,85.0
2024-04-19,WEST,GHCND:USW00023023,TMAX,65.0
2024-04-20,WEST,GHCND:USW00023023,TMAX,60.0
2024-04-21,WEST,GHCND:USW00023023,TMAX,58.0
2024-04-22,WEST,GHCND:USW00023023,TMAX,75.0
2024-04-23,WEST,GHCND:USW00023023,TMAX,91.0
2024-04-24,WEST,GHCND:USW00023023,TMAX,88.0
2024-04-25,WEST,GHCND:USW00023023,TMAX,87.0
2024-04-26,WEST,GHCND:USW00023023,TMAX,85.0
2024-04-27,WEST,GHCND:USW00023023,TMAX,87.0
2024-04-28,WEST,GHCND:USW00023023,TMAX,80.0
2024-04-29,WEST,GHCND:USW00023023,TMAX,87.0
2024-04-30,WEST,GHCND:USW00023023,TMAX,93.0
2024-05-01,WEST,GHCND:USW00023023,TMAX,90.0
2024-05-02,WEST,GHCND:USW00023023,TMAX,93.0
2024-05-03,WEST,GHCND:USW00023023,TMAX,92.0
2024-05-04,WEST,GHCND:USW00023023,TMAX,80.0
2024-05-05,WEST,GHCND:USW00023023,TMAX,77.0
2024-05-06,WEST,GHCND:USW00023023,TMAX,92.0
2024-05-07,WEST,GHCND:USW00023023,TMAX,92.0
2024-05-08,WEST,GHCND:USW00023023,TMAX,92.0
